"BehaviorSpace results (NetLogo 7.0.4)","Table version 2.0"
"Wolf_Sheep_Predation_simpler.nlogox"
"experiment_100_100"
"08/04/2026 16:58:20:249 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","wolf-reproduce","sheep-reproduce","grass-regrowth-time","[step]","land_with_grass","count sheep","count wolves"
"1104","20","6","200","1229","78.31603229527104","0","0"
"1101","20","6","175","1500","78.93118031526336","20","0"
"1100","20","6","175","1500","57.477893118031524","29","0"
"1099","20","6","175","1500","66.08996539792388","11","0"
"1115","20","8","175","107","64.85966935793925","0","0"
"1116","20","8","175","110","62.78354479046521","0","0"
"1110","20","6","250","582","36.716647443291045","0","0"
"1118","20","8","200","92","51.40330642060746","0","0"
"1103","20","6","200","1500","47.635524798154556","9","0"
"1123","20","8","250","107","52.24913494809689","0","0"
"1124","20","8","250","102","47.174163783160324","0","0"
"1122","20","8","225","180","65.85928489042676","0","0"
"1107","20","6","225","1500","46.40522875816993","28","0"
"1117","20","8","200","427","40.407535563244906","0","0"
"1121","20","8","225","574","27.56632064590542","0","0"
"1120","20","8","225","681","59.24644367550942","0","0"
"1114","20","8","175","1153","92.65667051134179","0","0"
"1129","20","10","175","411","55.17108804306036","0","0"
"1126","20","10","150","594","43.98308342945021","0","0"
"1112","20","8","150","1500","39.792387543252595","13","0"
"1113","20","8","150","1500","57.97770088427528","38","0"
"1133","20","10","200","423","24.721261053440983","0","0"
"1132","20","10","200","553","62.66820453671665","0","0"
"1136","20","10","225","126","58.477508650519034","0","0"
"1131","20","10","175","607","24.913494809688583","0","0"
"1119","20","8","200","1500","51.40330642060746","74","0"
"1138","20","10","250","93","44.29065743944636","0","0"
"1140","20","10","250","146","51.67243367935409","0","0"
"1135","20","10","225","470","27.68166089965398","0","0"
"1125","20","8","250","1500","57.400999615532484","41","0"
"1111","20","8","150","1500","52.518262206843524","68","0"
"1137","20","10","225","415","12.802768166089965","0","0"
"1127","20","10","150","1500","62.28373702422145","25","0"
"1144","20","12","175","171","57.09342560553633","0","0"
"1139","20","10","250","553","18.108419838523645","0","0"
"1128","20","10","150","1500","62.89888504421376","28","0"
"1145","20","12","175","183","77.16262975778547","0","0"
"1148","20","12","200","90","42.522106881968476","0","0"
"1150","20","12","225","95","52.672049211841596","0","0"
"1151","20","12","225","139","50.44213763936947","0","0"
"1153","20","12","250","61","44.82891195693964","0","0"
"1130","20","10","175","1500","30.94963475586313","32","0"
"1155","20","12","250","223","64.59054209919262","0","0"
"1149","20","12","200","402","33.52556708958093","0","0"
"1152","20","12","225","443","20.29988465974625","0","0"
"1156","20","14","150","322","22.33756247597078","0","0"
"1134","20","10","200","1500","16.878123798539022","24","0"
"1160","20","14","175","96","48.17377931564783","0","0"
"1162","20","14","200","64","44.3675509419454","0","0"
"1157","20","14","150","428","56.824298346789696","0","0"
"1158","20","14","150","324","16.41676278354479","0","0"
"1161","20","14","175","145","52.364475201845444","0","0"
"1163","20","14","200","147","58.63129565551711","0","0"
"1159","20","14","175","401","46.82814302191465","0","0"
"1165","20","14","225","82","42.56055363321799","0","0"
"1166","20","14","225","91","47.712418300653596","0","0"
"1168","20","14","250","90","41.09957708573626","0","0"
"1170","20","14","250","58","43.25259515570934","0","0"
"1171","20","16","150","93","57.054978854286816","0","0"
"1169","20","14","250","108","47.40484429065744","0","0"
"1172","20","16","150","74","50.326797385620914","0","0"
"1142","20","12","150","1500","36.06305267204921","59","0"
"1143","20","12","150","1500","36.87043444828912","89","0"
"1141","20","12","150","1500","34.678969627066515","35","0"
"1177","20","16","200","168","60.89965397923876","0","0"
"1179","20","16","200","121","52.364475201845444","0","0"
"1154","20","12","250","1141","13.533256439830835","0","0"
"1174","20","16","175","348","24.452133794694348","0","0"
"1180","20","16","225","84","49.17339484813533","0","0"
"1147","20","12","200","1500","62.66820453671665","16","0"
"1178","20","16","200","334","12.187620146097654","0","0"
"1167","20","14","225","697","12.879661668589005","0","0"
"1184","20","16","250","93","44.82891195693964","0","0"
"1183","20","16","250","155","50.05767012687428","0","0"
"1189","20","18","175","77","48.40445982314495","0","0"
"1182","20","16","225","388","19.83852364475202","0","0"
"1176","20","16","175","601","13.80238369857747","0","0"
"1164","20","14","200","1037","24.29834678969627","0","0"
"1187","20","18","150","264","8.765859284890427","0","0"
"1191","20","18","175","80","48.17377931564783","0","0"
"1193","20","18","200","61","41.94540561322568","0","0"
"1146","20","12","175","1380","33.14109957708574","0","0"
"1192","20","18","200","136","54.28681276432142","0","0"
"1186","20","18","150","355","44.21376393694733","0","0"
"1195","20","18","225","76","39.52326028450596","0","0"
"1196","20","18","225","61","39.715494040753555","0","0"
"1198","20","18","250","91","46.71280276816609","0","0"
"1197","20","18","225","53","41.830065359477125","0","0"
"1200","20","18","250","77","45.32871972318339","0","0"
"1199","20","18","250","108","44.02153018069973","0","0"
"1190","20","18","175","336","11.610918877354864","0","0"
"1202","20","20","150","115","48.212226066897344","0","0"
"1194","20","18","200","318","10.841983852364475","0","0"
"1185","20","16","250","781","19.492502883506344","0","0"
"1181","20","16","225","966","11.418685121107266","0","0"
"1208","20","20","200","102","43.59861591695502","0","0"
"1207","20","20","200","151","49.9038831218762","0","0"
"1209","20","20","200","138","56.978085351787776","0","0"
"1204","20","20","175","289","12.033833141099578","0","0"
"1210","20","20","225","73","39.75394079200308","0","0"
"1205","20","20","175","369","11.534025374855824","0","0"
"1213","20","20","250","72","40.71510957324106","0","0"
"1214","20","20","250","88","43.944636678200695","0","0"
"1211","20","20","225","154","55.17108804306036","0","0"
"1212","20","20","225","112","42.25297962322184","0","0"
"1215","20","20","250","76","42.1760861207228","0","0"
"1203","20","20","150","358","18.723567858515956","0","0"
"1173","20","16","150","1500","16.37831603229527","69","0"
"1175","20","16","175","1500","22.1837754709727","116","0"
"1201","20","20","150","719","12.033833141099578","0","0"
"1206","20","20","175","601","30.142252979623223","0","0"
"1188","20","18","150","1500","27.950788158400616","146","0"
